https://www.farpost.ru/vladivostok/realty/sell_flats/dvushka-s-novym-remontom-87663319.html;5 350 000₽;13718;64, 71 микрорайоны, частное лицо, 45,0 кв. м.;2-комнатная; улица Адмирала Кузнецова; 48
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-prostornaja-2-komnatnaja-88721440.html;5 000 000₽;1442;Чуркин, агентство, 52,0 кв. м.;2-комнатная; улица Калинина; 279
https://www.farpost.ru/vladivostok/realty/sell_flats/2-komn-ul-tobolskaja-10-6-10-50.8-kv-m-panelnyj-89199146.html;8 000 000₽;68;Третья рабочая, проверенное агентство, 50,8 кв. м.;2-комнатная; улица Тобольская; 10
https://www.farpost.ru/vladivostok/realty/sell_flats/3-komnatnaja-v-novom-zhk-izumrudnyj-88296094.html;8 965 500₽;496;Снеговая падь, проверенное агентство, 82,2 кв. м.;3-комнатная; улица Русская 100 стр.; 8
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-otlichnaja-kvartira-na-feodosijskoj-vo-vladivostoke-89199201.html;6 150 000₽;132;Патрокл, агентство, 36,0 кв. м.;2-комнатная; улица Феодосийская; 35
https://www.farpost.ru/vladivostok/realty/sell_flats/dvuhurovnevaja-kvartira-v-rajone-trudovoj-83747307.html;3 300 000₽;8775;Трудовая, агентство, 23,8 кв. м.;1-комнатная; улица Коммунаров; 41б
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-prostornaja-2-h-komnatnaja-kvartira-89197177.html;5 600 000₽;108;Чуркин, проверенное агентство, 55,9 кв. м.;2-комнатная; улица Зои Космодемьянской; 12
https://www.farpost.ru/vladivostok/realty/sell_flats/3-komnatnaja-kvartira-biznes-klassa-s-parkingom-83802606.html;18 800 000₽;3681;Центр, агентство, 73,0 кв. м.;3-комнатная; переулок Некрасовский; 28
https://www.farpost.ru/vladivostok/realty/sell_flats/prostornaja-3-komnatnaja-kvartira-s-remontom-shkipera-geka-15-88423484.html;18 800 000₽;503;Центр, агентство, 96,0 кв. м.;3-комнатная; улица Шкипера Гека; 15
https://www.farpost.ru/vladivostok/realty/sell_flats/3-h-komnatnaja-kvartira-na-dalpresse-78433868.html;8 600 000₽;3069;Первая речка, частное лицо, 61,0 кв. м.;3-комнатная; проспект Океанский; 83
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-3-h-komnatnaja-88163047.html;7 950 000₽;1182;Вторая речка, проверенное агентство, 62,0 кв. м.;3-комнатная; проспект 100-летия Владивостока; 88
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-3komnatnuju-kvartiru-po-ul-strelnikova-d-12-88028473.html;9 700 000₽;484;Эгершельд, проверенное агентство, 60,0 кв. м.;3-комнатная; улица Стрельникова; 12
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-2-komn-kvartiru-na-ul-bashidze-1-89198316.html;7 000 000₽;151;Центр, проверенное агентство, 48,0 кв. м.;2-комнатная; улица Башидзе; 1
https://www.farpost.ru/vladivostok/realty/sell_flats/3-komnatnaja-kvartira-v-zhk-izumrudnyj-65174530.html;10 330 896₽;24153;Пригород, застройщик, 82,2 кв. м.;3-комнатная; улица Русская 100 стр.; 2
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-89198050.html;6 100 000₽;118;Чуркин, агентство, 43,7 кв. м.;2-комнатная; улица Бурачка; 6
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-2-kom-kv-po-ul-kaplunova-8-str-1-vo-vladivostoke-86320613.html;8 700 000₽;1232;64, 71 микрорайоны, проверенное агентство, 56,0 кв. м.;2-комнатная; улица Каплунова 8 стр.; 1
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-kom-kvartira-vo-vladivostoke-86625793.html;4 500 000₽;1031;Снеговая падь, проверенное агентство, 28,6 кв. м.;1-комнатная; улица Адмирала Горшкова; 83
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-kom-kv-po-ul-admirala-gorshkova-40-3-vo-vladivostoke-88076285.html;4 100 000₽;801;Снеговая падь, проверенное агентство, 32,0 кв. м.;1-комнатная; улица Адмирала Горшкова; 40/3
https://www.farpost.ru/vladivostok/realty/sell_flats/prostornaja-2-h-komnatnaja-kvartira-na-ivanovskoj-88717536.html;5 685 000₽;1763;Центр, проверенное агентство, 46,2 кв. м.;2-комнатная; улица Ивановская; 3
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-1-k-kvartiru-ul-ovchinnikova-26-g-vladivostok-89190792.html;4 800 000₽;229;Столетие, проверенное агентство, 31,0 кв. м.;1-комнатная; улица Овчинникова; 26
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-3-kom-kvartira-na-chernjahovskogo-77006843.html;8 700 000₽;3235;64, 71 микрорайоны, агентство, 62,0 кв. м.;3-комнатная; улица Черняховского; 7
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-zamechatelnaja-gostinka-88718800.html;3 980 000₽;788;Столетие, частное лицо, 23,3 кв. м.;Гостинка; улица Гамарника; 21
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-komfortnuju-2-h-komnatnuju-kvartiru-v-novom-dome-s-remontom-89086366.html;6 400 000₽;195;Океанская, агентство, 50,0 кв. м.;2-комнатная; улица Маковского; 193а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-2-komnatnuju-po-ul-dobrovolskogo-d-15-89197463.html;4 850 000₽;116;Тихая, проверенное агентство, 43,0 кв. м.;2-комнатная; улица Добровольского; 15
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-1-komnatnuju-kvartiru-88003688.html;5 000 000₽;671;Баляева, агентство, 33,0 кв. м.;1-комнатная; улица Баляева; 54
https://www.farpost.ru/vladivostok/realty/sell_flats/3-h-komn-kv-ra-obsh-pl-56-kv-m-po-ul-tereshkovoj-d-16-88426287.html;7 300 000₽;808;Чуркин, проверенное агентство, 56,0 кв. м.;3-комнатная; улица Терешковой; 16
https://www.farpost.ru/vladivostok/realty/sell_flats/2-aja-kvartira-s-remontom-86898950.html;6 300 000₽;6403;Столетие, агентство, 47,0 кв. м.;2-комнатная; проспект 100-летия Владивостока; 36б
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-kom-kv-po-ul-admirala-gorshkova-40-3-vo-vladivostoke-88073983.html;4 700 000₽;1063;Снеговая падь, проверенное агентство, 45,5 кв. м.;1-комнатная; улица Адмирала Горшкова; 40/3
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-s-novym-remontom-82860913.html;8 000 000₽;5932;Чуркин, агентство, 78,0 кв. м.;3-комнатная; улица Кипарисовая; 2
https://www.farpost.ru/vladivostok/realty/sell_flats/srochno-sdam-otlichnuju-kvartiru-87038678.html;7 100 000₽;809;БАМ, агентство, 53,0 кв. м.;2-комнатная; улица Иртышская; 32/4
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-otlichnuju-kvartiru-na-lugovoj-87660394.html;6 600 000₽;217;Луговая, агентство, 44,0 кв. м.;3-комнатная; улица Спиридонова; 30/32
https://www.farpost.ru/vladivostok/realty/sell_flats/kvartira-na-egershelde-88059794.html;3 599 000₽;1520;Эгершельд, агентство, 26,7 кв. м.;1-комнатная; улица Нижнепортовая; 6г
https://www.farpost.ru/vladivostok/realty/sell_flats/3-h-kom-kvartira-v-zhk-saharnyj-kljuch-2-84273624.html;8 699 100₽;2506;Океанская, застройщик, 81,3 кв. м.;3-комнатная; улица Брусничная; 5
https://www.farpost.ru/vladivostok/realty/sell_flats/3-hkomnatnaja-kvartira-v-horoshem-rajone-86580343.html;7 600 000₽;1126;Тихая, проверенное агентство, 67,0 кв. м. (доля);3-комнатная; улица Добровольского; 47
https://www.farpost.ru/vladivostok/realty/sell_flats/1-k-kvartira-v-stilnom-dome-s-vidom-na-gorod-i-buhtu-zolotoj-rog-89167485.html;3 100 000₽;128;Фадеева, проверенное агентство, 25,2 кв. м.;1-комнатная; улица Стрелковая; 18а
https://www.farpost.ru/vladivostok/realty/sell_flats/1-komnatnaja-ulica-fonvizina-2-vozmozhen-nebolshoj-torg-88005370.html;9 000 000₽;488;Некрасовская, частное лицо, 48,0 кв. м.;1-комнатная; улица Фонвизина; 2
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-komnatnaja-kvartira-po-ul-chicherina-18-86693004.html;3 820 000₽;616;Трудовое, агентство, 29,5 кв. м.;1-комнатная; улица Чичерина; 18
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-2-komnatnuju-kvartiru-po-ul-lermontova-62-vo-vladivostoke-84116188.html;5 000 000₽;3163;Трудовое, проверенное агентство, 43,0 кв. м.;2-комнатная; улица Лермонтова; 62
https://www.farpost.ru/vladivostok/realty/sell_flats/srochno-prodam-otlichnuju-kvartiru-89196338.html;5 200 000₽;69;Борисенко, агентство, 48,0 кв. м.;2-комнатная; улица Сафонова; 24
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-trehkomnatnaja-kvartira-na-zhigura-40-88076358.html;8 499 000₽;1088;Третья рабочая, частное лицо, 66,7 кв. м.;3-комнатная; улица Жигура; 40
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-4-h-komnatnuju-kvartiru-71897842.html;12 300 000₽;1984;Луговая, частное лицо, 84,6 кв. м.;4-комнатная; улица Невельского; 4
https://www.farpost.ru/vladivostok/realty/sell_flats/2-h-komnatnaja-kvartira-na-pologoj-v-centre-goroda-84473419.html;8 400 000₽;2279;Центр, проверенное агентство, 54,0 кв. м.;2-комнатная; улица Пологая; 30
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-kom-kvartira-na-pacaeva-d-5-86988214.html;4 600 000₽;1608;Тихая, проверенное агентство, 32,0 кв. м.;1-комнатная; улица Пацаева; 5
https://www.farpost.ru/vladivostok/realty/sell_flats/1-kom-ad-kuznecova-d-90-86496929.html;4 500 000₽;2611;64, 71 микрорайоны, проверенное агентство, 36,0 кв. м.;1-комнатная; улица Адмирала Кузнецова; 90
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-solnechnuju-tepluju-kvartiru-s-otlichnym-remontom-ot-sobstvennika-89195476.html;6 800 000₽;157;64, 71 микрорайоны, частное лицо, 41,3 кв. м.;1-комнатная; улица Черняховского; 11
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-kvartiru-83734030.html;7 400 000₽;3479;Толстого (Буссе), проверенное агентство, 51,0 кв. м.;2-комнатная; улица Толстого; 50
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-62362526.html;6 950 000₽;8791;Третья рабочая, проверенное агентство, 60,0 кв. м.;3-комнатная; проспект Красного Знамени; 129
https://www.farpost.ru/vladivostok/realty/sell_flats/2-h-komnatnaja-kvartira-vo-vladivostoke-na-kornilova-1-85111560.html;4 050 000₽;7096;Столетие, проверенное агентство, 42,7 кв. м.;2-комнатная; улица Корнилова; 1
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-3-k-kvartiru-na-postysheva-89196169.html;6 600 000₽;157;Столетие, проверенное агентство, 49,0 кв. м.;3-комнатная; проспект 100-летия Владивостока; 60
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-komnatnaja-kvartira-po-adresu-ul-krasnogo-znameni-160a-89165772.html;8 600 000₽;83;Третья рабочая, агентство, 55,4 кв. м.;1-комнатная; проспект Красного Знамени; 160а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-2-komnatnaja-kvartira-po-adresu-ul-krasnogo-znameni-160a-89166059.html;11 600 000₽;55;Третья рабочая, агентство, 54,0 кв. м.;2-комнатная; проспект Красного Знамени; 160а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-komnatnaja-kvartira-po-adresu-ul-posjetskaja-21-89165568.html;6 700 000₽;102;Центр, агентство, 48,4 кв. м.;1-комнатная; улица Посьетская; 21
https://www.farpost.ru/vladivostok/realty/sell_flats/investirujte-v-komfort-ili-biznes-prodam-kvartiru-86336147.html;5 300 000₽;1718;Луговая, агентство, 56,7 кв. м.;2-комнатная; улица Шепеткова; 8а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-3-komnatnaja-kvartira-na-ulice-nadibaidze-11-vo-vladivostoke-88762250.html;7 500 000₽;567;Чуркин, проверенное агентство, 66,0 кв. м.;3-комнатная; улица Надибаидзе; 11
https://www.farpost.ru/vladivostok/realty/sell_flats/jugo-zapadnaja-kvartira-v-zhk-renessans-86832159.html;8 445 000₽;695;Океанская, агентство, 66,5 кв. м.;2-комнатная; улица Третья; 7
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-otlichnaja-gostinka-na-kirova-62-89195126.html;3 650 000₽;48;Вторая речка, проверенное агентство, 23,0 кв. м.;Гостинка; улица Кирова; 62
https://www.farpost.ru/vladivostok/realty/sell_flats/srochno-prodaetsja-kvartira-v-voennom-elitnom-dome-86342786.html;8 890 000₽;1534;Борисенко, агентство, 73,9 кв. м.;3-комнатная; улица Монтажная; 15а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-2-k-kvartiru-v-svechke-87824982.html;5 800 000₽;1589;БАМ, проверенное агентство, 50,0 кв. м.;2-комнатная; улица Шошина; 21
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-3-k-kvartiru-na-posjetskoj-88285852.html;12 700 000₽;546;Центр, проверенное агентство, 71,0 кв. м.;3-комнатная; улица Посьетская; 23
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-otlichnuju-3-k-kvartiru-na-vatutina-86919242.html;8 800 000₽;1518;64, 71 микрорайоны, проверенное агентство, 78,0 кв. м.;3-комнатная; улица Ватутина; 4а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-ujutnaja-chetyrehkomnatnaja-kvartira-na-kirova-vo-vladivostoke-87821081.html;13 820 000₽;862;Вторая речка, агентство, 97,6 кв. м.;4-комнатная; улица Кирова; 25г
https://www.farpost.ru/vladivostok/realty/sell_flats/gostinka-v-centre-vladivostoka-88634508.html;2 999 000₽;1724;Центр, агентство, 21,0 кв. м.;Гостинка; улица Семеновская; 8б
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-kvartiru-s-vidom-na-more-vo-vladivostoke-88766344.html;14 500 000₽;411;Вторая речка, проверенное агентство, 117,0 кв. м.;3-комнатная; улица Давыдова; 40
https://www.farpost.ru/vladivostok/realty/sell_flats/kvartira-89195659.html;3 800 000₽;118;64, 71 микрорайоны, проверенное агентство, 27,0 кв. м.;1-комнатная; улица Нейбута; 4
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-1-komnatnuju-kvartiru-na-prospekte-krasnogo-znameni-127-88322818.html;4 600 000₽;1105;Третья рабочая, проверенное агентство, 34,0 кв. м.;1-комнатная; проспект Красного Знамени; 127
https://www.farpost.ru/vladivostok/realty/sell_flats/ujutnaja-2-komnatnaja-kvartira-89192324.html;8 400 000₽;118;Центр, частное лицо, 54,0 кв. м.;2-комнатная; улица Пологая; 30
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-s-remontom-87289743.html;3 400 000₽;3123;Баляева, агентство, 24,0 кв. м.;Гостинка; улица Луговая; 70
https://www.farpost.ru/vladivostok/realty/sell_flats/1-komnatnaja-v-novom-zhk-eko-siti-81235936.html;7 176 000₽;1375;Чуркин, проверенное агентство, 62,1 кв. м.;1-комнатная; улица Поселковая 2-я 15 стр.; 1
https://www.farpost.ru/vladivostok/realty/sell_flats/prostornaja-3-h-komnatnaja-kvartira-shikarnyj-vid-88849344.html;8 110 000₽;576;Третья рабочая, частное лицо, 64,1 кв. м.;3-комнатная; улица Котельникова; 6
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-kvartiru-gostinichnogo-tipa-po-ul-lugovoj-68-vo-vladivostoke-89194488.html;2 950 000₽;77;Баляева, проверенное агентство, 16,8 кв. м.;Гостинка; улица Луговая; 68
https://www.farpost.ru/vladivostok/realty/sell_flats/kvartira-na-shkipera-geka-84922424.html;7 500 000₽;3241;Центр, агентство, 50,4 кв. м.;2-комнатная; улица Шкипера Гека; 15/2
https://www.farpost.ru/vladivostok/realty/sell_flats/4-komnatnaja-na-mariny-raskovoj-9-86678441.html;6 200 000₽;1189;Борисенко, проверенное агентство, 60,7 кв. м.;4-комнатная; улица Марины Расковой; 9
https://www.farpost.ru/vladivostok/realty/sell_flats/dvuhkomnatnaja-kvartira-na-kornilova-88279882.html;5 590 000₽;349;Столетие, агентство, 43,4 кв. м.;2-комнатная; улица Корнилова; 23
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-1-kom-kv-po-ul-davydova-14-82500307.html;5 700 000₽;741;Вторая речка, агентство, 30,4 кв. м.;1-комнатная; улица Давыдова; 14
https://www.farpost.ru/vladivostok/realty/sell_flats/114-kv-m-kvartira-svobodnoj-planirovki-v-novom-dome-lastochka-88716486.html;13 667 000₽;627;Третья рабочая, застройщик, 113,9 кв. м.;3-комнатная; улица Рабочая 10-я; 80
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-horoshuju-ujutnuju-kvartiru-74420912.html;8 450 000₽;1778;Эгершельд, частное лицо, 44,0 кв. м.;1-комнатная; улица Крыгина; 94
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaju-2-komnatnuju-kvartiru-na-ladygina-84586589.html;5 200 000₽;4840;64, 71 микрорайоны, проверенное агентство, 52,0 кв. м.;2-комнатная; улица Ладыгина; 2
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-3-komnatnuju-kvartiru-ul-svetlanskaja-86-86684505.html;11 000 000₽;1743;Центр, агентство, 70,6 кв. м.;3-комнатная; улица Светланская; 86
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaem-2-h-kom-kvartiru-s-remontom-i-mebelju-stilnaja-89194465.html;7 750 000₽;87;64, 71 микрорайоны, агентство, 51,0 кв. м.;2-комнатная; улица Нейбута; 137
https://www.farpost.ru/vladivostok/realty/sell_flats/predlagaetsja-k-prodazhe-kvartira-v-novom-zhk-zolotoj-rog-89194263.html;6 300 000₽;111;Чуркин, проверенное агентство, 37,2 кв. м.;1-комнатная; улица Калинина 11а стр.; 3
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-3-h-komnatnuju-kvartiru-88033525.html;7 700 000₽;837;БАМ, частное лицо, 55,6 кв. м.;3-комнатная; улица Постышева; 49
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-3h-komnatnaja-kvartira-centre-goroda-86182006.html;11 000 000₽;1910;Центр, проверенное агентство, 68,7 кв. м.;3-комнатная; улица Уборевича; 10а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaem-4-komnatnuju-kvartiru-po-verhneportovoj-12b-80628024.html;13 200 000₽;1299;Центр, агентство, 90,4 кв. м.;4-комнатная; улица Верхнепортовая; 12б
https://www.farpost.ru/vladivostok/realty/sell_flats/1-komn-na-nejbuta-38-88457920.html;4 800 000₽;750;64, 71 микрорайоны, проверенное агентство, 35,3 кв. м.;1-комнатная; улица Нейбута; 38
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaem-3-komnatnuju-kvartiru-po-ul-ivanovskaja-17-83443671.html;7 200 000₽;842;Луговая, агентство, 60,6 кв. м.;3-комнатная; улица Ивановская; 17
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-88766441.html;4 200 000₽;840;Третья рабочая, частное лицо, 21,0 кв. м.;1-комнатная; проспект Народный; 17
https://www.farpost.ru/vladivostok/realty/sell_flats/2h-komnatnaja-kvartira-89194228.html;5 100 000₽;235;Эгершельд, проверенное агентство, 45,0 кв. м.;2-комнатная; улица Сипягина; 31
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-3-h-komnatnaja-kvartira-87027782.html;9 200 000₽;1467;Некрасовская, агентство, 72,0 кв. м.;3-комнатная; улица Толстого; 25
https://www.farpost.ru/vladivostok/realty/sell_flats/1-komnatnaja-kvartira-na-ul-baljaeva-vo-vladivostoke-81713863.html;5 000 000₽;710;Баляева, агентство, 32,3 кв. м.;1-комнатная; улица Баляева; 54
https://www.farpost.ru/vladivostok/realty/sell_flats/2-h-kvartira-ul-zhigura-d-26-s-48-6-kv-m-13-17-etazhn-dome-vostok-89185320.html;9 300 000₽;135;Третья рабочая, агентство, 48,6 кв. м.;2-комнатная; улица Жигура; 26
https://www.farpost.ru/vladivostok/realty/sell_flats/predlagaem-k-prodazhe-trehkomnatnuju-kvartiru-ploshadju-110-kv-m-77580496.html;12 600 000₽;10225;Седанка, проверенное агентство, 110,0 кв. м.;3-комнатная; улица Дачная 1-я; 6
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-3-komnatnaja-kvartira-ot-sobstvennika-81991018.html;17 500 000₽;4676;Некрасовская, частное лицо, 122,4 кв. м.;3-комнатная; улица Некрасовская; 53а
https://www.farpost.ru/vladivostok/realty/sell_flats/1-komnatnaja-kvartira-s-shikarnym-vidom-v-rajone-zari-83902052.html;5 500 000₽;1438;Заря, агентство, 30,5 кв. м.;1-комнатная; проспект 100-летия Владивостока; 178
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-otlichnaja-kvartira-na-okatovoj-84194450.html;5 800 000₽;2733;Чуркин, проверенное агентство, 54,0 кв. м.;3-комнатная; улица Олега Кошевого; 29
https://www.farpost.ru/vladivostok/realty/sell_flats/2-komnatnaja-kvartira-na-enisejskoj-85136877.html;4 850 000₽;1357;Вторая речка, агентство, 44,3 кв. м.;2-комнатная; улица Енисейская; 14б
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-2-komnatnaja-kvartira-po-adresu-ulica-kalinina-11a-89164685.html;14 550 000₽;114;Чуркин, агентство, 56,0 кв. м.;2-комнатная; улица Калинина; 11а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-3-komnatnaja-kvartira-po-adresu-ulica-gorshkova-32-89164502.html;9 350 000₽;70;Снеговая падь, агентство, 81,6 кв. м.;3-комнатная; улица Адмирала Горшкова; 32
https://www.farpost.ru/vladivostok/realty/sell_flats/gostinka-na-snegovoj-85283966.html;2 600 000₽;1967;Снеговая, агентство, 17,0 кв. м.;Гостинка; улица Снеговая; 123
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-2-h-komnatnaja-kvartira-evrodvushka-na-lugovoj-88098660.html;5 200 000₽;2051;Баляева, проверенное агентство, 54,9 кв. м.;2-комнатная; улица Луговая; 76
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaem-apartamenty-na-leonova-66-88454101.html;5 656 056₽;1180;Эгершельд, агентство, 40,5 кв. м.;1-комнатная; улица Леонова; 66
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-prostornuju-2-h-komn-kv-v-dome-biznes-klassa-88164943.html;11 800 000₽;1730;Чуркин, проверенное агентство, 72,0 кв. м.;2-комнатная; улица Калинина; 11а
https://www.farpost.ru/vladivostok/realty/sell_flats/2-komnatnaja-kvartira-83-serii-na-vtoroj-rechke-87648075.html;6 700 000₽;787;Вторая речка, агентство, 50,1 кв. м.;2-комнатная; улица Русская; 15
https://www.farpost.ru/vladivostok/realty/sell_flats/4-komnatnaja-kvartira-prospekt-krasnogo-znameni-30-vo-vladivostoke-89192865.html;15 000 000₽;48;Первая речка, проверенное агентство, 73,7 кв. м.;4-комнатная; проспект Красного Знамени; 30
https://www.farpost.ru/vladivostok/realty/sell_flats/1-komnatnaja-kvartira-v-zhk-lesnoj-kvartal-2-v-dome-3-77120427.html;3 650 000₽;32134;Вторая речка, застройщик, 42,3 кв. м.;1-комнатная; улица Лесная; 3а
https://www.farpost.ru/vladivostok/realty/sell_flats/3-komnatnaja-kvartira-v-zhk-lesnoj-kvartal-2-v-dome-3-77121763.html;5 028 930₽;23321;Вторая речка, застройщик, 70,8 кв. м.;3-комнатная; улица Лесная; 3а
https://www.farpost.ru/vladivostok/realty/sell_flats/prostornaja-1-kom-kvartira-na-snegovoj-padi-88139976.html;7 550 000₽;543;Снеговая падь, проверенное агентство, 52,7 кв. м.;1-комнатная; улица Адмирала Горшкова; 30
https://www.farpost.ru/vladivostok/realty/sell_flats/ujutnaja-kvartira-na-vtoroj-rechke-87662411.html;3 600 000₽;3171;Вторая речка, проверенное агентство, 29,1 кв. м.;1-комнатная; улица Магнитогорская; 11
https://www.farpost.ru/vladivostok/realty/sell_flats/1-komnatnaja-novostroj-88635156.html;4 360 000₽;762;Снеговая падь, проверенное агентство, 31,9 кв. м.;1-комнатная; улица Адмирала Горшкова; 40/1
https://www.farpost.ru/vladivostok/realty/sell_flats/ujutnaja-kvartira-48-7-kv-m-v-zhk-kvartal-tihookeanskij-ul-chetvertaja-87650868.html;8 600 000₽;1193;Океанская, проверенное агентство, 48,7 кв. м.;2-комнатная; улица Четвертая; 6д
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-3-eh-komnatnuju-kvartiru-na-makovskogo-128-str-1-88003694.html;11 340 000₽;516;Седанка, агентство, 81,0 кв. м.;3-комнатная; улица Маковского 126 стр.; 1
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-32485489.html;7 364 000₽;2614;Центр, агентство, 52,6 кв. м.;3-комнатная; улица Нерчинская; 8
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-1-komn-kv-ul-nejbuta-13-88065827.html;3 990 000₽;1120;64, 71 микрорайоны, частное лицо, 28,1 кв. м.;1-комнатная; улица Нейбута; 13
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-14763751.html;8 500 000₽;3522;Чуркин, агентство, 66,0 кв. м.;3-комнатная; улица Надибаидзе; 11
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-kvartira-42238976.html;6 800 000₽;1576;Столетие, агентство, 61,0 кв. м.;3-комнатная; улица Гамарника; 12а
https://www.farpost.ru/vladivostok/realty/sell_flats/prodam-2h-komnatnuju-kvartiru-po-adresu-tolstogo-37-75041386.html;7 200 000₽;5840;Некрасовская, частное лицо, 51,0 кв. м.;2-комнатная; улица Толстого; 37
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaju-3-komnatnuju-kvartiru-vo-vladivostoke-52555634.html;6 300 000₽;21670;Садгород, частное лицо, 91,4 кв. м.;3-комнатная; улица Гражданская; 18
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-2-komnatnaja-kvartira-po-ul-fadeeva-12a-83813269.html;6 200 000₽;338;Фадеева, агентство, 48,5 кв. м.;2-комнатная; улица Фадеева; 12а
https://www.farpost.ru/vladivostok/realty/sell_flats/otlichnaja-gostinka-na-kirova-84831515.html;3 600 000₽;562;Вторая речка, проверенное агентство, 23,3 кв. м.;Гостинка; улица Кирова; 64
https://www.farpost.ru/vladivostok/realty/sell_flats/otlichnaja-1-komn-kvartira-ulica-tretja-d-7a-novostroj-89192882.html;6 913 000₽;24;Океанская, агентство, 50,5 кв. м.;1-комнатная; улица Третья; 7а
https://www.farpost.ru/vladivostok/realty/sell_flats/evrodvushka-po-cene-odnokomnatnoj-v-novostroe-87942684.html;5 150 000₽;807;Снеговая падь, частное лицо, 42,4 кв. м.;1-комнатная; улица Адмирала Горшкова; 83
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-4-komnatnaja-kvartira-po-adresu-pr-krasnogo-znameni-125-89192637.html;10 900 000₽;127;Третья рабочая, агентство, 96,2 кв. м.;4-комнатная; проспект Красного Знамени; 125
https://www.farpost.ru/vladivostok/realty/sell_flats/prodaetsja-2-h-komnatnaja-kvartira-v-centre-goroda-87519144.html;8 400 000₽;580;Центр, агентство, 54,0 кв. м.;2-комнатная; улица Пологая; 30
